"family"
"Pyrenothricaceae"
"Mesnieraceae"
"Meliolinaceae"
"Mastodiaceae"
"Koralionastetaceae"
"Hypsostromataceae"
"Eremomycetaceae"
"Eoterfeziaceae"
"Ascoporiaceae"
"Phillipsiellaceae"
"Thelocarpaceae"
"Vezdaeaceae"
"Phlyctidaceae"
"Coenogoniaceae"
"Monascaceae"
"Eremascaceae"
"Arthrorhaphidaceae"
"Coniocybaceae"
"Protothelenellaceae"
"Thelenellaceae"
"Gymnoascaceae"
"Discinaceae"
"Helvellaceae"
"Typhulaceae"
"Zoopagaceae"
"Sigmoideomycetaceae"
"Neocallimastigaceae"
"Monoblepharidaceae"
"Harpochytriaceae"
"Terramycetaceae"
"Kappamycetaceae"
"Aquamycetaceae"
"Synchytriaceae"
"Endochytriaceae"
"Cladochytriaceae"
"Chytridiaceae"
"Sorochytriaceae"
"Websdaneaceae"
"Uleiellaceae"
"Geminaginaceae"
"Clintamraceae"
"Mycosyringaceae"
"Glomosporiaceae"
"Doassansiopsidaceae"
"Carcinomycetaceae"
"Filobasidiaceae"
"Cystofilobasidiaceae"
"Septobasidiaceae"
"Uncolaceae"
"Pucciniastraceae"
"Pileolariaceae"
"Phragmidiaceae"
"Phakopsoraceae"
"Coleosporiaceae"
"Saccoblastiaceae"
"Pachnocybaceae"
"Sporidiobolaceae"
"Ustilentylomataceae"
"Microbotryaceae"
"Heterogastridiaceae"
"Tilletiaceae"
"Volvocisporiaceae"
"Microstromataceae"
"Tilletiariaceae"
"Eballistraceae"
"Graphiolaceae"
"Rhamphosporaceae"
"Melaniellaceae"
"Entorrhizaceae"
"Dacrymycetaceae"
"Cryptomycocolacaceae"
"Agaricostilbaceae"
"Bankeraceae"
"Russulaceae"
"Peniophoraceae"
"Lachnocladiaceae"
"Hericiaceae"
"Bondarzewiaceae"
"Albatrellaceae"
"Xenasmataceae"
"Sparassidaceae"
"Phanerochaetaceae"
"Fomitopsidaceae"
"Gallaceaceae"
"Pacisporaceae"
"Gigasporaceae"
"Diversisporaceae"
"Geosiphonaceae"
"Phaeochoraceae"
"Basidiobolaceae"
"Dimargaritaceae"
"Completoriaceae"
"Meristacraceae"
"Choanephoraceae"
"Cunninghamellaceae"
"Mycotyphaceae"
"Phycomycetaceae"
"Syncephalastraceae"
"Umbelopsidaceae"
"Helicocephalidaceae"
"Rhytismataceae"
"Lecideaceae"
"Davidiellaceae"
"Meliolaceae"
"Leptopeltidaceae"
"Elsinoaceae"
"Myriangiaceae"
"Stereocaulaceae"
"Sarrameanaceae"
"Patellariaceae"
"Parmeliaceae"
"Diademaceae"
"Leptosphaeriaceae"
"Massarinaceae"
"Melanommataceae"
"Mycoblastaceae"
"Parodiellaceae"
"Phaeosphaeriaceae"
"Phaeotrichaceae"
"Miltideaceae"
"Pleosporaceae"
"Tubeufiaceae"
"Venturiaceae"
"Zopfiaceae"
"Megalariaceae"
"Arachnomycetaceae"
"Chaetothyriaceae"
"Coccodiniaceae"
"Coryneliaceae"
"Trichocomaceae"
"Haematommataceae"
"Massariaceae"
"Gypsoplacaceae"
"Cladoniaceae"
"Requienellaceae"
"Adelococcaceae"
"Ceratomycetaceae"
"Pyxidiophoraceae"
"Biatorellaceae"
"Aphanopsidaceae"
"Candelariaceae"
"Trapeliaceae"
"Baeomycetaceae"
"Agyriaceae"
"Acarosporaceae"
"Calycidiaceae"
"Dactylosporaceae"
"Ectolechiaceae"
"Xanthopyreniaceae"
"Pyrenulaceae"
"Celotheliaceae"
"Sphinctrinaceae"
"Dacampiaceae"
"Arthopyreniaceae"
"Tephromelataceae"
"Porpidiaceae"
"Roccellaceae"
"Melaspileaceae"
"Chrysothricaceae"
"Arthoniaceae"
"Myeloconidiaceae"
"Ophioparmaceae"
"Massalongiaceae"
"Fuscideaceae"
"Teloschistaceae"
"Physciaceae"
"Letrouitiaceae"
"Rhizocarpaceae"
"Icmadophilaceae"
"Peltigeraceae"
"Nephromataceae"
"Lobariaceae"
"Rhizoplacopsidaceae"
"Collemataceae"
"Cyttariaceae"
"Erysiphaceae"
"Geoglossaceae"
"Helotiaceae"
"Hyaloscyphaceae"
"Phacidiaceae"
"Rutstroemiaceae"
"Sclerotiniaceae"
"Vibrisseaceae"
"Bulgariaceae"
"Thelebolaceae"
"Coccocarpiaceae"
"Stictidaceae"
"Porinaceae"
"Neolectaceae"
"Medeolariaceae"
"Triblidiaceae"
"Ascobolaceae"
"Carbomycetaceae"
"Karstenellaceae"
"Morchellaceae"
"Pezizaceae"
"Sarcoscyphaceae"
"Endomycetaceae"
"Eremotheciaceae"
"Phaffomycetaceae"
"Pichiaceae"
"Saccharomycodaceae"
"Saccharomycopsidaceae"
"Schizosaccharomycetaceae"
"Boliniaceae"
"Chaetosphaeriaceae"
"Bertiaceae"
"Chaetosphaerellaceae"
"Cryphonectriaceae"
"Melanconidaceae"
"Pseudovalsaceae"
"Schizoparmaceae"
"Bionectriaceae"
"Clavicipitaceae"
"Cordycipitaceae"
"Hypocreaceae"
"Niessliaceae"
"Ophiocordycipitaceae"
"Hispidicarpomycetaceae"
"Chadefaudiellaceae"
"Halosphaeriaceae"
"Microascaceae"
"Cephalothecaceae"
"Chaetomiaceae"
"Helminthosphaeriaceae"
"Trichosphaeriaceae"
"Cainiaceae"
"Diatrypaceae"
"Graphostromataceae"
"Protomycetaceae"
"Bolbitiaceae"
"Broomeiaceae"
"Clavariaceae"
"Fistulinaceae"
"Hemigasteraceae"
"Hydnangiaceae"
"Niaceae"
"Pluteaceae"
"Pterulaceae"
"Coniophoraceae"
"Gasterellaceae"
"Protogastraceae"
"Rhizopogonaceae"
"Sclerodermataceae"
"Serpulaceae"
"Suillaceae"
"Aphelariaceae"
"Cantharellaceae"
"Ceratobasidiaceae"
"Clavulinaceae"
"Hydnaceae"
"Corticiaceae"
"Gloeophyllaceae"
"Legeriomycetaceae"
"Clavariadelphaceae"
"Gomphaceae"
"Hymenochaetaceae"
"Tricholomataceae"
"Auriculariaceae"
"Boletaceae"
"Boletinellaceae"
"Glaziellaceae"
"Atheliaceae"
"Pilocarpaceae"
"Pachyascaceae"
"Dematiaceae"
"Huiliaceae"
"Gyrophoromycetaceae"
"Dexteriaceae"
"Leccinaceae"
"Melanoleucaceae"
"Phragmotrichiaceae"
"Synpyxidaceae"
"Milowiaceae"
"Limboriaceae"
"Porocyphaceae"
"Alphamycetaceae"
"Waldemariaceae"
"Panaeolaceae"
"Mammariaceae"
"Lunulosporaceae"
"Spirophaeraceae"
"Amauroascaceae"
"Pseudotremellodendraceae"
"Psidimoposporaceae"
"Aessosporonaceae"
"Redibiposporaceae"
"Yeniaceae"
"Hexagonellaceae"
"Punctulariaceae"
"Hermatomycetaceae"
"Squamarinaceae"
"Hymenomycetes"
"Hymenaceae"
"Palaeoclavariaceae"
"Teichosporaceae"
"Cetradoniaceae"
"Truncocolumellaceae"
"Oliveoniaceae"
"Diplocladiaceae"
"Paullicorticiaceae"
"Clavuliciaceae"
"Nephromiaceae"
"Mucedinaceae"
"Labyrinthomyxaceae"
"Pilacraceae"
"Cladoniomycetaceae"
"Arthoniomycetaceae"
"Pilulinaceae"
"Astraeaceae"
"Laetiporaceae"
"Botryoblastoconidiaceae"
"Calosporaceae"
"Hygrocybaceae"
"Coprinogastraceae"
"Cylindroroccellaceae"
"Cryptomycinaceae"
"Cupulariaceae"
"Dactusneaceae"
"Discoidei"
"Gloenoblastiaceae"
"Squamanitaceae"
"Thrausmatopeltinaceae"
"Polystictaceae"
"Myxomycidiaceae"
"Biflaamsporaceae"
"Camarophyllaceae"
"Sirodesmiaceae"
"Seirosporaceae"
"Astrotheliaceae"
"Pseudoglomeraceae"
"Cercosporaceae"
"Drepanopezizaceae"
"Zopfiellaceae"
"Graphithalamae"
"Cenomycetaceae"
"Chaetomycetaceae"
"Xenosporiaceae"
"Cytisporei"
"Sistotremataceae"
"Linderomycetaceae"
"Acanthophysiaceae"
"Laxitextaceae"
"Appendicisporaceae"
"Archerussulaceae"
"Spilomataceae"
"Xeromycetaceae"
"Lepiotulaceae"
"Lempholemataceae"
"Gliocephalidaceae"
"Dendrini"
"Septoidiaceae"
"Fusicladiellaceae"
"Licrostromataceae"
"Meristemobasidiaceae"
"Polyactidaceae"
"Phaeophragmiaceae"
"Wardomycetaceae"
"Pseudohiatulaceae"
"Laccariaceae"
"Oidiodendraceae"
"Tiarosporellaceae"
"Bicufrasporaceae"
"Dermatiscaceae"
"Nowakowskiellaceae"
"Preussiaceae"
"Saturnopichiaceae"
"Dermatogastri"
"Psidisporaceae"
"Dactylosporiaceae"
"Laammopomopiosporaceae"
"Dwayalomataceae"
"Heteroframosporaceae"
"Isidiaceae"
"Parascutellosporaceae"
"Cladorhinaceae"
"Byssophytaceae"
"Spinaliaceae"
"Phaeotrametaceae"
"Psifrasporaceae"
"Endoxylaceae"
"Macbrideolaceae"
"Sterile"
"Aerogastri"
"Schizotorulopsidaceae"
"Mitraceae"
"Lomaanthaceae"
"Dendrosporiaceae"
"Gloniaceae"
"Angulomycetaceae"
"Septocylindriaceae"
"Irpicomycetaceae"
"Stigmateopsidaceae"
"Stigmateaceae"
"Stiframosporaceae"
"Stidizosporaceae"
"Stidibiposporaceae"
"Lophotrichaceae"
"Entopeltidaceae"
"Pteroconiaceae"
"Pringsheimiaceae"
"Porotheleaceae"
"Porohydnaceae"
"Polystomellopsidaceae"
"Tectellaceae"
"Pseudosaccharomycetaceae"
"Mocidisporaceae"
"Didymellaceae"
"Biciframopiosporaceae"
"Teammopiosporaceae"
"Geoporaceae"
"Gibberaceae"
"Gyrophragmiaceae"
"Hemiascaceae"
"Hyalostilbaceae"
"Lactaro-russulaceae"
"Hypochnaceae"
"Laureraceae"
"Pachnolepiaceae"
"Parmulinaceae"
"Peltopycnidiaceae"
"Singeromycetaceae"
"Phialoconidiaceae"
"Planoroccellaceae"
"Pithoascaceae"
"Phyllolecideaceae"
"Phylaciaceae"
"Roselliniaceae"
"Sporigastraceae"
"Stainwardiaceae"
"Cystangiaceae"
"Stegasphaeriaceae"
"Sympoduloconidiaceae"
"Theloramalinaceae"
"Tholurnaceae"
"Polystigmataceae"
"Vampyrellaceae"
"Prototrichiaceae"
"Protosteliopsidaceae"
"Hymenulaceae"
"Phagomyxaceae"
"Monocystaceae"
"Licaethaliaceae"
"Zygochytriaceae"
"Zoammopiosporaceae"
"Zerovaemycetaceae"
"Zaghouaniaceae"
"Xylomataceae"
"Panaeolinaceae"
"Orbiculaceae"
"Trichodermataceae"
"Pleurotheliaceae"
"Trichocladaceae"
"Torulaceae"
"Tornabeniaceae"
"Tomentellaceae"
"Tichotheciaceae"
"Thysanotheciaceae"
"Thyreomycetaceae"
"Thryptosporaceae"
"Thrinacosporaceae"
"Carpobolaceae"
"Thelidiaceae"
"Sporidesmiaceae"
"Sporendonemataceae"
"Sphaerosomataceae"
"Vuilleminiaceae"
"Triposporiaceae"
"Sphaeriaceae"
"Dirinaceae"
"Spartiellaceae"
"Sphaerophragmiaceae"
"Rhodotorulopsidaceae"
"Rhodotorulaceae"
"Rhodogoniosporaceae"
"Rhizidiaceae"
"Pyxineaceae"
"Pythiomorphaceae"
"Martelliaceae"
"Pycnothyriaceae"
"Pycnidiaceae"
"Pulverariaceae"
"Schizosporaceae"
"Sarcosporaceae"
"Gamocidisporaceae"
"Psiambiposporaceae"
"Pseudoverrucariaceae"
"Pseudotuberaceae"
"Pseudothelephoraceae"
"Phialotubaceae"
"Psidimobipiosporaceae"
"Zelleromycetaceae"
"Psiframoposporaceae"
"Hormodendraceae"
"Hemicarpenteleaceae"
"Chaetopatellaceae"
"Thielaviascaceae"
"Bloxamiaceae"
"Flaamsporaceae"
"Psifrabiposporaceae"
"Exidiaceae"
"Ripartitesiaceae"
"Amanitinaceae"
"Bagliettoaceae"
"Thielaviellaceae"
"Pateramycetaceae"
"Psidimopiosporaceae"
"Cribritaceae"
"Crepidotaceae"
"Amylocarpaceae"
"Misgomycetaceae"
"Crateroideaceae"
"Corynitaceae"
"Richoniellaceae"
"Cienkowskiaceae"
"Gloeomucronaceae"
"Ceratocladiaceae"
"Aethaliaceae"
"Gonosporiaceae"
"Parapseudoglomeraceae"
"Paracaulosporaceae"
"Gonatobotrydiaceae"
"Cryptomphalinaceae"
"Dasyscypha"
"Paracoccidioidaceae"
"Chalaraceae"
"Glomitaceae"
"Byssisedaceae"
"Porodisculaceae"
"Pseudographiaceae"
"Pseudolpidiaceae"
"Lituariaceae"
"Isariaceae"
"Dactylinaceae"
"Pleurosporiaceae"
"Dactyliaceae"
"Pleuropodaceae"
"Plenotrichaceae"
"Plectodiscellaceae"
"Placodiaceae"
"Pisolithaceae"
"Pisocarpiaceae"
"Phytomyxaceae"
"Phytoctonieae"
"Lepidodermataceae"
"Pezizineae"
"Peronophythoraceae"
"Perisporiopsidaceae"
"Sporocadaceae"
"Letendraeaceae"
"Psidibiposporaceae"
"Stegillaceae"
"Psidibilisporaceae"
"Steccherinaceae"
"Psidessporaceae"
"Staurotheleaceae"
"Psidespiosporaceae"
"Stachylidiaceae"
"Psibosporaceae"
"Sporotrichaceae"
"Psiamsasporaceae"
"Psiammulposporaceae"
"Sporophoraceae"
"Psiammulpomopiosporaceae"
"Sporomycetes"
"Psiammoposporaceae"
"Sporodaceae"
"Leprariaceae"
"Psiammopomopiosporaceae"
"Sporocybaceae"
"Psiammopiosporaceae"
"Psiammolisporaceae"
"Psiamlimopiosporaceae"
"Leptostromellaceae"
"Melanosporaceae"
"Leptomycetes"
"Leptoglossaceae"
"Asbolisiaceae"
"Arundinulaceae"
"Massariovalsaceae"
"Leptotaceae"
"Endogonopsidaceae"
"Lecanactidaceae"
"Laticeae"
"Kimorphomycetaceae"
"Keithiaceae"
"Keissleriaceae"
"Mycocladaceae"
"Sorosphaeraceae"
"Jugasporaceae"
"Deslisporaceae"
"Thaxterogastraceae"
"Hymenocarpi"
"Hymenangiaceae"
"Hydnotryaceae"
"Heterobasidiaceae"
"Thamnomycetaceae"
"Aleurioconidiaceae"
"Antennulariaceae"
"Sporocephalaceae"
"Parmeliopsidaceae"
"Myelocarpi"
"Schizoplasmodiaceae"
"Hypochnellaceae"
"Echinobotryaceae"
"Diperidiaceae"
"Melanogrammaceae"
"Trichophytonaceae"
"Redisporaceae"
"Cenococcaceae"
"Monodiaceae"
"Omphalophallaceae"
"Curvulariaceae"
"Dacryobolaceae"
"Rickiaceae"
"Biboumusporaceae"
"Hemihysteriaceae"
"Tympanidaceae"
"Cordanaceae"
"Glypholeciaceae"
"Floromycetaceae"
"Septosporiaceae"
"Crateromycetaceae"
"Zanclosporaceae"
"Thielaviopsidaceae"
"Triperidiaceae"
"Cicinnobellaceae"
"Laricifomitaceae"
"Pseudophacidiaceae"
"Nematosporaceae"
"Viennotidiaceae"
"Myxariaceae"
"Bartheletiaceae"
"Arthroconidiaceae"
"Reamsporaceae"
"Pyrenothamniaceae"
"Pyrenidiaceae"
"Globigeraceae"
"Entophlyctidaceae"
"Polycaulionaceae"
"Fayodiaceae"
"Psimubicisporaceae"
"Psireofrasporaceae"
"Psistopiosporaceae"
"Xenonectriellaceae"
"Myxonemei"
"Gymnococcaceae"
"Bisporaceae"
"Dermatopeltinaceae"
"Cercosporellaceae"
"Glomerillaceae"
"Triposporiopsidaceae"
"Variolaceae"
"Trichopeltidaceae"
"Orcadellaceae"
"Zoophagaceae"
"Irpicaceae"
"Incrustoporiaceae"
"Pilophoraceae"
"Melanocryptococceae"
"Melanconiaceae"
"Fusariaceae"
"Gradibiposporaceae"
"Normandinaceae"
"Hyalophragmiaceae"
"Microtheciaceae"
"Megalodochiaceae"
"Corrugariaceae"
"Phaeococcomycetaceae"
"Gadisporaceae"
"Verticicladiaceae"
"Mulciframopiosporaceae"
"Multaeamsporaceae"
"Hansenulaceae"
"Caeomaceae"
"Microeurotiaceae"
"Cyanocephalidaceae"
"Ampulliferaceae"
"Siphulastraceae"
"Ramulariaceae"
"Woroninaceae"
"Myxorostafinskiaceae"
"Lichenaceae"
"Iodophanaceae"
"Hyphodontiaceae"
"Hirschioporaceae"
"Eutypellaceae"
"Byssaceae"
"Repetobasidiaceae"
"Phialophoraceae"
"Enerthenemataceae"
"Lachnaceae"
"Clathroptychiaceae"
"Hebelomataceae"
"Coenoniaceae"
"Lagenochitinaceae"
"Verticilliaceae"
"Hoegisphaeraceae"
"Graamsporaceae"
"Dremusporaceae"
"Acrocordiaceae"
"Protocaliciaceae"
"Tetramyxaceae"
"Haploporaceae"
"Hapalopilaceae"
"Grifolaceae"
"Gloeocystidiellaceae"
"Clavarichaetaceae"
"Chaetoporellaceae"
"Chaetodermataceae"
"Cerinomycetaceae"
"Byssocorticaceae"
"Blastomycetaceae"
"Oudemansiellaceae"
"Gloeohaustoriaceae"
"Suilliaceae"
"Haplographiaceae"
"Cystodermataceae"
"Atelosaccharomycetaceae"
"Chlamydozymaceae"
"Actinopeltaceae"
"Agonomycetaceae"
"Faerberiaceae"
"Gaeumanniellaceae"
"Galactiniaceae"
"Lecanidiaceae"
"Gloeosporidiellaceae"
"Helicoonaceae"
"Mitrulaceae"
"Muyocopronaceae"
"Mycoceratiaceae"
"Myxothyriaceae"
"Psiditosporaceae"
"Psorotichiaceae"
"Phyllostictaceae"
"Phyllopyreniaceae"
"Phylliscaceae"
"Phylleriaceae"
"Phylacteriaceae"
"Emphytospori"
"Eleutherospori"
"Elasmomycetaceae"
"Didymobotryaceae"
"Homothalami"
"Dictyosporaceae"
"Dictyonemataceae"
"Armatellaceae"
"Dicranophoraceae"
"Dicellomycetaceae"
"Deuterophomaceae"
"Conopleaceae"
"Coniotheciaceae"
"Coniosporiaceae"
"Coniomycetaceae"
"Coniocarpaceae"
"Collybiaceae"
"Collematomycetaceae"
"Brauniellaceae"
"Dermatocarpaceae"
"Botryoconiaceae"
"Borreraceae"
"Imbricariaceae"
"Boletoideae"
"Leveillulaceae"
"Lepraceae"
"Krieglsteineraceae"
"Cytosporaceae"
"Conidiascaceae"
"Hansfordiellaceae"
"Schenellaceae"
"Sappiniaceae"
"Reticulomyxaceae"
"Neopaxillaceae"
"Raciborskiaceae"
"Uloporaceae"
"Pyrrhosoraceae"
"Psidireosporaceae"
"Bursullaceae"
"Brefeldiaceae"
"Lachneaceae"
"Gloenodictyaceae"
"Diplodermaceae"
"Zythiaceae"
"Urophialaceae"
"Urediniaceae"
"Urceolariaceae"
"Uleomycetaceae"
"Tulostomataceae"
"Trichothyriaceae"
"Trichothallaceae"
"Trichosporaceae"
"Trichopeltulaceae"
"Trichopeltinaceae"
"Arthrobotryaceae"
"Scotosporaceae"
"Sclerotiaceae"
"Gloiothelaceae"
"Sclerophoraceae"
"Reamdiposporaceae"
"Siphulaceae"
"Sarcopodiaceae"
"Septonemataceae"
"Gaamsporaceae"
"Sepedoniaceae"
"Saprochaetaceae"
"Pamociampsoraceae"
"Pachystromaceae"
"Paamsporaceae"
"Otideaceae"
"Biciamsporaceae"
"Ostropaceae"
"Trogiaceae"
"Ostracodermataceae"
"Ocellariaceae"
"Orthomycetes"
"Asterodontaceae"
"Psidimopomopiosporaceae"
"Neophysciaceae"
"Lenzitopsidaceae"
"Cystathecaceae"
"Nemariaceae"
"Rhynchostomataceae"
"Schizoparmeaceae"
"Nectaromycetaceae"
"Scortechiniaceae"
"Naucoriaceae"
"Manginulaceae"
"Madurellaceae"
"Macrocystidiaceae"
"Lytothecii"
"Lytocarpii"
"Lysuraceae"
"Tritirachiaceae"
"Lycoperdellonaceae"
"Tremellodendropsidaceae"
"Melanopsichiaceae"
"Idiothalami"
"Hysterostomataceae"
"Cintractiaceae"
"Hypostomataceae"
"Hypogaeaceae"
"Endocarpaceae"
"Dendrosporaceae"
"Entomosporiaceae"
"Hymenothalami"
"Heterogenei"
"Heteroscyphaceae"
"Herpothallaceae"
"Nidulariaceae"
"Hemisporaceae"
"Actinothyriaceae"
"Lycoperdaceae"
"Melanogastraceae"
"Tripterosporaceae"
"Kriegeriellaceae"
"Gastroboletaceae"
"Gasterothalami"
"Coraemycetaceae"
"Epipolaeaceae"
"Coenogoniomycetaceae"
"Epiphytae"
"Usneomycetaceae"
"Dermatocarpomycetaceae"
"Epicoccaceae"
"Strigulomycetaceae"
"Ephebaceae"
"Pleurotrematomycetaceae"
"Graphidomycetaceae"
"Entylomellaceae"
"Jattaeomycetaceae"
"Geosiphonomycetaceae"
"Entophytae"
"Epigloeomycetaceae"
"Verrucariomycetaceae"
"Asterothyriomycetaceae"
"Caloplacomycetaceae"
"Angiocarpi"
"Cypheliomycetaceae"
"Pyrenulomycetaceae"
"Anapyreniaceae"
"Physciomycetaceae"
"Anaptychiaceae"
"Amylariaceae"
"Psecadiaceae"
"Naemasporaceae"
"Amphisphaerellaceae"
"Mucronoporaceae"
"Amparoinaceae"
"Hymenophoraceae"
"Oncopodiaceae"
"Configurati"
"Acrosporiaceae"
"Amerosporiaceae"
"Cryptotrichaceae"
"Cryptotheciaceae"
"Alternariaceae"
"Byssocaulaceae"
"Coniophyllaceae"
